,Kri_Z1,Kri_Z2,Kri_Z3,Kri_Z4,Kri_Z5,SVR_Z1,SVR_Z2,SVR_Z3,SVR_Z4,SVR_Z5,ELN_Z1,ELN_Z2,ELN_Z3,ELN_Z4,ELN_Z5
10,2.143453158009009,-5.263081000341504,0.9077443869072965,-0.36511662951111423,-0.48894583815213094,-0.3959640275314283,0.07741021791091962,-0.4862072101220719,0.32731472836038356,-0.5232811804161076,1.5444394914325499,2.106426920544317,-0.27051414033247784,0.4062063966078933,-1.3151774747341274
11,-2.9473505180170307,-1.580736626413396,-0.9071356170724827,2.4813648474520584,-5.651185590060594,3.3723077745101513,-4.090810470693,-3.8985789031856504,3.2347583283660497,0.1839702857597464,3.8506210870949573,4.458564183472718,-0.18951089147524366,-0.31998147414683653,-1.5785589305238166
12,0.45118876356082255,-0.39822609995239816,0.7175165898504926,1.0116076372764187,2.723436909764346,-0.2028696821389344,-0.42084830337781004,-0.7084110011698443,-0.3189979221600775,-0.6083830927956385,0.5450648639170287,0.8729713222694536,0.26101209464768643,-1.126188763499098,-0.3239703061260306
13,-1.0534628052412023,0.3293322672984306,-1.2979664411462,-0.22445136726992476,-0.38966669936163356,-0.40657929303914897,0.0716739434786241,-0.38436248129078765,-0.8240506793409171,-0.021383984807661016,5.023670638772364,5.603908696669896,2.4462944525012027,-5.317056650552281,-1.0213058633921877
14,2.8462032621418336,2.312174858505682,0.611953224735382,1.807998237020623,2.9068978246804065,0.15830472637741821,-0.22914651225685811,-0.6825613730650043,0.15193589115569006,-0.019777690452181806,-0.5545703624020148,-0.014768581252178503,0.04711925461245825,-2.5042782494474625,0.5607172107074512
15,3.4726874368131826,-4.47773966991779,-1.0726279192140193,0.8624567468671369,-5.008525668203097,-0.05270730245697712,0.2345637547014906,-0.23169535263099683,-0.3447518946289617,-0.3557181422698402,0.44859352184662027,0.6129295334790592,-0.3947699380394731,-0.05998241334513227,-0.4048223542327618
16,-5.054348982366635,2.5054214740930476,-1.258345248632847,-2.993168795228159,-0.9780698730649836,-0.26825993130921155,-0.033540291857877574,-0.0025496187736288034,0.1746932069356592,-0.8981229864910488,1.9971410887123557,2.4222537015184975,0.6554576366233933,-2.467096914617625,-0.3364506470740023
17,4.600107845653884,6.5937842712904535,-1.9545587637960802,0.07513637310947036,-0.9175911501646635,-7.39427222421504,1.5772038602820897,2.699296582204143,3.9352377126961855,0.5190553312115415,-2.382915407922052,-2.3250727280211927,-1.799709188996605,3.7073710037410383,-0.511931307508693
18,-2.234802249690765,-2.6492820586103933,-1.556318746331385,1.4996536402078975,1.7104428570714643,0.07105669112416646,0.5219003173859595,1.0482957320620618,-1.3766950359927899,-2.1836389098342837,5.8861618936774756,6.656905571701755,0.9181890388072431,-0.4629941858250435,-3.1105372727693537
19,3.0203917144306165,-0.6431778507245164,1.0828005978823465,0.9608678008522442,1.6384454845468088,-1.3820162187891691,0.31790389106184935,-1.5398339064964561,1.505392517046163,1.2358507232971156,-3.492375491868282,-4.004640875427636,-1.0828249904227394,1.998874195835088,0.10132786375006403
20,0.49733118505940366,-3.0111944988973676,-1.0873084272115732,0.20466780385845312,0.006610707750979938,0.23226699201396106,0.2580769705139567,-0.5720510132727192,0.09325586295022559,-0.8327421034966852,4.326015954470617,4.525538136228767,1.064666890443781,-1.7758378722570498,-1.6949869362552943
21,0.2646875673069083,-2.979670203579492,4.153043037551689,-1.6154137741845163,3.9069740671489726,-1.447777375275824,-1.621158605103293,-1.226036772774979,-2.4272316434422327,-1.4800421132534545,11.033615791915647,12.324696442599578,1.0539229753842483,-2.2364212319565073,-4.4103306138749705
22,-0.2628986759543196,-1.555464743875908,-1.6778383274192366,-4.186553135945395,-0.502171648784223,0.23137048026087,0.18025537497666155,-0.008516184975332575,-0.19990166144677413,-0.3628795199669902,1.6779989461038027,2.287522139207211,0.06874587682847753,-2.256528683756568,-0.0500919454919016
23,2.902930809499707,1.9292487033360455,3.447962946285155,0.32621512242560147,-0.9922629171871314,-0.7361316969769951,1.586159168546609,5.974283308355495,-0.19185510431348585,2.9419170241084127,-0.9941975943844428,-0.5385759752057591,-1.632365293048341,1.3193548230112704,-0.19095436698317303
24,-6.800752756087447,-1.4774155987572546,-4.749896070345052,-3.7373508959010775,-2.2348255857462083,-2.4992290737497247,-2.26463891939851,1.1554972120671372,-1.2361659595243912,-5.136181734940669,-3.7060065687673056,-4.109336210410608,-1.795192135751431,1.2475346919838528,0.8431391331558988
25,-2.917221197750937,-0.5733803585263368,1.2396060755627805,4.43376375196029,1.0400939378711782,2.31589359321823,-1.1207990022431848,3.664823654966025,3.743911100995347,2.9140047558025977,0.19814901837632926,0.09043157148735981,0.16474584052526675,1.8698311349066625,-1.5231909858666315
26,4.605714665281574,-1.5859944197203664,-0.24924633924994766,0.524266057325191,3.4174750776692777,0.8206814894253358,2.9079521097267063,3.8615696168698666,-0.02345018465476878,4.469669489506469,8.46028367012991,10.749853816011495,2.4711808683578886,-6.072298299661822,-2.441116056680331
27,-4.515764590865285,-3.312026723414668,-1.5255704380996498,-2.829826109111786,-4.621709537872889,-0.022131560554109704,0.08451886028333788,-0.18381804105166247,0.013897500036016475,-0.639566216517721,1.9680495301065308,2.700875140059424,0.690754261504083,-2.3029203925548414,-0.5901205858962393
28,1.2856751985716859,1.3758822536048783,2.706953994848872,3.5369105187283103,-0.6544163569637158,-0.37547668978015525,0.37532188999215266,-0.2868411340317075,-0.2160012270130287,-0.5784111464437685,-0.026572513400157538,0.16279174111109507,0.08036371942255764,-0.5433595788446488,-0.3395078085368145
29,-0.6769469899517024,-0.7524999774237474,2.8288740584247045,-1.071701965992558,1.3118916218815002,-0.2249855618656853,0.28216570877279296,-0.23853151820612584,-0.177551619897146,-0.8196307680152823,-1.7173662335025237,-1.1529211775478392,-0.5903506139079275,0.09914442872923801,0.39704908721899734
30,4.829049566780292,2.10718778509727,-3.7586546138045445,1.894703520408151,0.15230036933560032,-0.647636983299404,0.8696181013575862,-0.23595923255431817,-1.0494560030195403,0.24038820869037925,2.0600305223438897,2.2507387351076584,1.4681800068420199,-3.974230314515202,-0.6718994381410666
31,-1.5148455150278666,1.9810824975823336,2.0976465091690657,1.1442303073221414,-1.4245900297810565,-1.8227960731276924,-1.293985013061452,2.7666417561027306,-1.3088178587788615,2.925412655328809,-1.4080007896601923,-1.4307068974628896,0.46560777349795585,-1.4921203748629006,0.06149026453562881
32,5.221439064337744,4.685196129287022,0.9162014000112131,-0.2861346383661538,-2.838157275054176,-0.21644928978832498,0.6112781070787953,-0.7115721980796668,-0.5337088589198421,-0.455535220167572,5.32869300639352,5.5971897733696725,2.204503348133775,-1.6863864165759688,-2.5312896983066073
33,1.6593491902101059,1.3975206427149982,0.34747273740317225,0.6091729821396786,4.285243273215556,-1.6128510446810724,8.991160023456358,1.6722232806807464,0.15028522003719558,0.15510993086724714,0.4781156262464481,1.080924690910939,0.09395032129356734,-1.7335598373042076,0.012755873013383712
34,3.834906686030857,1.9265562413810935,0.5419387476323152,2.0823288061140914,-4.938980581610728,0.3675744655922275,0.7007783148580493,-0.41658529136253025,0.5841829359806261,-0.938847194573423,1.4317671180354274,2.200825757831248,0.7151314769143409,-1.235796932470529,-0.7531929360059103
35,-0.6445950150413675,1.4758698184336616,1.0694901810060713,-2.1728322310608954,-0.14316252183852407,-1.294621775905001,0.35343306555271586,0.3283338137428171,0.4022881495892112,-1.4615940850156117,0.7315855460132148,1.5868438711638935,0.599688031495147,-4.083922419275749,0.7773922619671646
36,-2.3191537680056644,-2.3470372926739507,-2.438701499567023,-0.45749937811708585,4.157458007804288,-2.1959408021472036,-0.266005446167929,-2.0675397630458385,1.2464981381231202,0.07277013694580958,4.560830297313437,5.338299837922187,0.22678081531758612,-0.0688603149148091,-1.94903161044054
37,3.3849718788425225,5.0440604961114595,1.343521120157717,-3.6306949206048267,-0.9866496437472764,-0.26158783170667277,0.607055284759198,-0.15548202893685187,0.11182979562172579,-0.4718562181039709,1.4836090824423964,1.0659900849462463,0.05305133592951211,1.8657781597040763,-2.2305388587660193
38,1.222362674082694,-0.863411406481724,-0.9392758694159749,1.0665369368597193,0.2915400470210409,-1.9270909644822,1.9468046494725286,-2.9623728987941025,-0.2518648417444518,1.5722745795014004,1.2071344332954008,2.030755796219001,-0.44905915137041813,0.010151886914433583,-0.443927017652667
39,-0.6960495674686065,1.4619244355586396,4.4456287050050305,1.8221237994097332,4.30020388256727,2.070264195355783,7.437340313299149,2.876004113255672,1.8402327710099078,-2.136911493049776,-0.23727824036284187,-0.16982632759611382,-0.15647675916834344,0.11108423783246257,-0.6357087115564566
40,2.6418642118690636,-4.138081655855791,4.591332889032164,4.7859204829651665,1.2189326407106902,-1.55019221828898,-1.5011881550664996,-2.4855421696116093,1.6845368210902079,1.9569133520646225,-1.9153478305739524,-2.115788954043225,-1.4126685967363493,2.721279649971638,-0.8284492036440968
41,1.9331948024990488,2.3515350847495355,4.296683689169793,8.383211239069967,0.6806189682473051,0.7511541851089267,2.5903801661771535,-0.19394714300206067,0.5591945555073382,-2.7296687005296736,2.6771193742402537,3.1815999467831735,0.22175565987815676,-0.12380205511249198,-1.4544772692731818
42,3.2800883846049227,-0.7157108997138009,1.5549298541184275,6.490488890633652,-2.642675179966263,-1.1282757016366076,-0.039603437586518075,-0.04097026216718014,2.139474268000924,-1.3547730171891934,0.25363999078713473,0.4577480577925746,0.3204861002012782,-1.252382820571761,-0.37768147174582256
43,0.08558347547934037,0.42496394474488064,0.06219941533317519,1.4953661953111839,2.0237861547546117,-0.03861552646887345,0.42982069754158364,-0.47236146008532653,-0.14435637704660137,-0.4844974358150274,-3.9096378194556674,-4.974798802729278,-0.30655044137902154,1.2854745986524931,0.8822337215663503
44,-2.9795247318459994,0.6136867296633086,3.422829395431945,-0.7530078458214532,-4.408963508762793,-1.854039495997522,3.6794843102863983,-0.026630350845546436,-2.299903000236752,3.3064677139910064,0.93371681929898,1.3174657569195394,-0.2623917090093911,-0.3268539964560816,-0.7238064270103549
45,2.063623147591905,7.566733523112802,-1.5893617257920298,0.5389132830654483,-2.7218392507556426,0.5249184456493491,0.10133972913694334,-0.22922858602530738,-0.4055671289944086,-0.49144495055794823,-4.0500820835749884,-4.636402465703765,-0.6164905009471691,0.608300497699966,0.6242486262508672
46,-1.5580648355074618,-1.4951742063994264,0.6291439437390757,2.38701624514545,0.07529073229785155,-0.18787688855396323,0.14221608809565967,-0.19239816159444312,-1.5385971434796593,-0.9242573575957915,2.9528096246413043,3.5903226176679475,0.6140717122748927,-0.5938011609519787,-1.6121613187534725
47,-4.6602945590966645,1.489590965644078,7.382210624150036,-1.8656110931783925,5.35234753879777,-1.4492472005483756,0.05476038905425512,0.12553207217572648,-0.3569621146188119,-1.1336391267368255,0.5452577829021081,0.7116661157871705,-0.4729756675116536,0.6281072133926591,-0.6783129033884386
48,2.3500548642213923,5.935006951639777,4.389861761545894,5.176883976091867,3.003196287195923,-1.2296884479212529,-1.1720836092957028,-0.5831090420128398,-0.5923056459485588,-0.39450511637091523,0.37643192446031937,0.43148523993459076,0.1956868459169576,-0.18867509967699683,-0.713827073384497
49,-0.5765258139326346,-0.8745636773648647,-0.6241480098035965,-1.5029854740728306,-0.062364956966601715,-1.2961295534738035,-0.07312885068051278,0.024995373887202077,1.1044537502576832,-1.4566484872185177,3.6755164077615836,4.649938715197386,0.47653671027156685,0.4773042959659033,-2.0260395825962254
50,-0.0888286113759662,-0.4125207779272604,0.8102273370912938,-1.430706611084255,0.12740423409093105,4.002622502411849,0.28955541272633345,1.7330630735954746,1.0291861222133034,0.8651902325296441,1.724108201183407,2.2268455498115713,0.2206105747867646,-1.5726964505142027,-0.3058876489785224
51,5.792684520464751,-2.709806763914264,0.4836393752945164,-2.442285969910788,-1.6523885844133002,0.010460028196411675,0.4787754801722265,-0.48284803321540604,0.2336731734467844,-1.2347927622873955,0.3245086429844857,0.6329960684199878,-0.18571133674939752,0.6356104329202185,-0.7184827351961085
52,2.013716745192365,-2.001764039601822,-0.9802706950244826,1.531024046114014,0.0004686225612093309,0.6424534144133675,2.9628254887673933,-0.2884434818947821,-0.3434924503758374,-1.051687814921511,2.3541848276185826,2.5270685129732504,0.6595925360628121,-1.6384768628639104,-1.0650572249685921
53,0.10338520025680364,4.331189852475084,-3.8184341453844755,-2.006395767185834,-0.6580828205101271,1.6849050213519783,4.067825266191991,-2.2603515744024274,2.0347198258925943,-4.166741765053682,-3.008089017685877,-3.515512182154778,-0.7003017802726654,0.8222143375985238,0.5655512060085252
54,0.4257488442931231,2.8142228199311523,4.319357058957966,0.4768913551925566,-0.970600140254416,0.17855966716516247,0.2625293634122712,-0.43625254225427423,-0.5118720096440725,-0.9674040668685523,3.3193173799167144,3.868676497000404,0.7521317864528034,-0.835843332103026,-1.6121524958084956
55,-0.5234078390042615,2.838823906843106,-3.5973141727019375,0.5405489691994171,-0.2005713146916216,0.2470289308716076,0.6806860117270834,0.5703873575962767,-0.22609655999210188,-1.485345139568699,-0.1396388840623265,0.10548909089004149,0.25298297116345375,-1.5541135900294771,-0.008092089246100498
56,2.700295713654719,2.3241092313299636,0.8047148612710395,-1.5378590369749077,-1.3981237304096874,-0.21934573739331326,0.2025911798312252,0.3154956993519393,-0.10416716576263219,-1.2646764655039775,-0.891517316247472,-1.019133664652633,0.04586647257258819,1.0919395183908631,-0.8664942616445601
57,0.8206822742422235,-1.776559897912457,0.8125156547691557,4.080918418086941,0.6455281960140553,-0.2681042437077299,0.14224313390216253,-1.328116825071642,-0.42156319483914995,-0.2740687246811512,-1.425483826074952,-1.4041299091529664,-0.5426282996281673,1.3672301485045102,-0.24955114977063897
58,0.6977361875237547,3.118534528041691,0.8259800417101906,-4.025731679153198,-4.810929008355642,-0.42144735109582304,-1.3547748261739576,2.0172954191066297,-2.8024275807596424,-0.4109994448759389,2.18465523131776,2.4270947891334167,-0.3739462900976288,-0.12234797792716035,-0.9200624441058303
59,1.0637939423506149,0.8019472394759388,0.5596513372918821,0.19156520580404374,-0.5706328873427133,-0.14093673359038705,-0.19283772703049784,-1.3437996594118844,0.1223554072196793,-0.2889983917620486,4.393052613647267,4.54123008341787,-0.02330465205251453,0.7357825806849285,-3.132031956960985
60,3.6029758460902657,1.4702274906223998,-4.001968310023618,-1.6906521885164527,-2.7821303378995936,1.2560126144682053,-0.502942003054926,-1.0574784045748473,2.0800570293112797,-0.8282473643771506,-0.20606210062096925,-0.6124268621735216,-0.14792580723981258,0.6457940950715176,-0.7984474254917797
61,-3.7694442380130546,1.393616203326526,1.5103921205277884,-0.30224853082866193,-3.8457596709561948,-0.23317923390642897,0.2947916652815086,-0.7717352713126978,-0.2387909920373925,-0.27109261217841746,-1.0731155541936495,-0.9031257869333946,-0.1931453967744346,0.5535412487146767,-0.27190491663038796
62,1.3517679668956355,3.5507471217828868,2.4034887538795955,0.7843346584379335,0.18460309384593765,-0.07086548288079347,0.44891708969645183,-0.8276679335386639,-0.17299105939759357,-0.8811231044352422,3.641976182540954,4.0335382532412165,0.5539775123971692,-0.6028721394898228,-1.7539064151704415
63,2.257626351071787,-4.32909140449413,-3.8268739921221124,4.171686501571408,-1.3491134719217381,-0.19078309047339664,-2.628140356382505,0.38534412744971247,3.7062625567941763,0.7089119346390408,1.2526085163596503,1.3580043682089356,0.9129974666699531,-0.356000096304132,-0.9266389355341209
64,1.2926759104994274,-3.3949663543272006,0.6101591254783139,-0.33115096949192524,-1.1164224684182853,4.874647328213527,-0.4406533289415033,0.2906258514821792,-1.2264575297880684,-1.2604018162097368,4.149363064160109,4.640789720084324,0.1094496892956994,-0.03472749284822563,-1.9225014437224308
65,2.022494207149681,-0.919234635876192,-1.739452279470579,-0.6005636556734433,-0.5738313255999802,-0.4843829862492217,0.6820302583756537,-0.36735494777650524,-0.19434678168743585,-0.28878248963957887,1.4901704649261396,1.0568649901876208,0.5046296861357332,1.4526642031533266,-2.0006030790585267
66,-4.120937739295081,2.2734456218223684,5.470834767620825,5.3298594692921,1.0785593479758468,1.4196040323844383,2.3999945536337997,4.25007318814598,-0.004592690594926063,2.423877735364217,3.7098118505680815,4.451765164406399,-0.2755503652169258,-0.5329331773351658,-1.829996827100187
67,1.3268613097979074,-0.10960330388439413,0.22434731166499106,-4.381407891766009,2.40826475752511,-0.46868011322318043,3.2224300542455637,-1.3144417864451163,0.7668135878559039,0.04100300353729924,-0.4672823339343438,0.058805979534684805,-0.7925910570080232,0.5098578036663794,0.023449658771675097
68,2.8963383954306163,3.461494556230675,-2.5487587353269543,-4.003269555858177,4.294943820659886,1.8435468426545398,3.013277884451688,-1.457374066138028,0.7954971958491974,0.33026175257510226,-2.195115954581796,-2.768551446678655,0.36761100508740974,0.33154813035815955,-0.2602020357760355
69,-1.2522089734621056,1.627175212018408,-3.7559067045510632,0.6835633492522231,0.7955342759328603,-0.17808455039491045,0.14117578092347874,-0.99551577709374,0.14101266842614435,-0.9357843187021815,2.6142592206914723,3.2383809414445204,0.05413604612520839,-1.2607934807284016,-0.8995075713296192
70,-0.5191422439033931,1.2455873059342408,0.4395696515556856,-0.19144082169026364,3.0897551472653317,-0.18842447411701913,0.22736602671605943,-0.9652693422917449,0.3856364951338417,-0.4975621532841379,-2.8223964897097478,-2.6829570131526275,-0.8683266539809282,-1.3243437252461274,1.0980508315286661
71,-4.246110776106717,4.0946803134809056,-1.0152665099238858,1.9489261134894802,0.7993348041240956,2.206087565425228,-3.4009690513806543,0.20927502817828675,5.128624697489066,-0.4498719553974341,0.05138696920064148,0.598306260029141,-0.005549622878682103,-1.4147608118060475,-0.023602010302766735
72,-0.6338090593432061,2.218568884363417,2.5420176185155077,3.161434533201886,-0.6059508307096675,-0.9250212564456421,-0.7305817679566944,-0.14401436411304336,-0.05853659131974298,-1.2465880485799132,2.1852033733739527,2.909160907458266,-0.7756536249661524,1.2291399883364316,-1.5167478332231656
73,-2.405108295746927,2.1002511348089175,0.9830506088012414,-1.625034582326712,1.2789307892682797,0.12925569138452006,-0.6531451474749728,-1.9377597380514449,-0.831830849536042,-1.2881713046433014,2.698551966216716,2.940986613122265,0.5826311734908171,-1.6707480730575375,-0.833630905582309
74,4.295893690925036,4.482103566855795,1.0694634155855973,2.6554509201450176,-6.486046230750634,-0.0012279730984521287,1.5322612028426903,0.011445499545874316,2.007433443226682,-0.2564803483533636,1.822093353713583,2.5074323237700336,0.6881661946099102,-1.3655975907041566,-0.592470448673264
75,5.841645741480579,-3.351791981979569,-2.08568329926391,-2.533981486705925,-0.9843424643090246,-0.4736764265159773,-0.5298202664091048,-0.11679677869973765,-0.4977040427209796,-0.2623813149872519,-2.833617598168566,-3.221349625066569,-0.6159088859528359,2.2538784496844326,-0.331262224060523
76,3.574746384801423,2.7805057965009823,2.654216835173352,4.380764636977302,4.214819579829784,-0.37717168444084237,0.18756138928778476,-0.34910949147502096,0.2869386278167986,-0.22251527079848224,1.1745498459385892,1.78531337282832,0.22280772735905427,-2.1157152138243394,-0.30713177518945045
77,-0.7889699509179159,0.7412750997138263,4.711321879579548,0.46322470835922813,1.7631829930542606,-0.6392929280284537,0.7278658591416439,-0.6305091552434778,0.18822188682901653,-0.10836938243930982,-2.6412548040189225,-3.009583041012853,-1.174471144897856,3.146735064589099,-0.5049762059115972
78,-0.9697466240793765,0.02881245229848234,-1.6453238014553593,2.475557520790729,-1.069516185509359,0.212474217439918,0.39443650643192985,-0.7067245610744656,-0.3002158230338647,-0.48098073578538,0.4468785911098415,0.8287449441171124,0.26275892077803087,-0.8726150353327938,-0.10704420390896288
79,1.3109285009766136,-1.7893179479916768,3.1804940452617743,-2.623345892700272,-0.9287657098601901,-0.425315057652818,0.3713106557565908,-0.6452209633507618,0.38628567928610796,-0.5031381475921015,0.3556954106917334,0.5517180765898985,-0.22647739019025154,0.28725538030204156,-0.5864566791543873
80,1.3466128578403813,1.9316289406896894,-4.101524670739886,1.5372758734058758,-0.8656704764039006,-0.14240117685376202,0.18755586632381205,-0.2716988416464797,0.15723998339947998,-1.7872498441931932,10.014018906819523,12.872369491002306,2.7364829443933205,-3.519598647038329,-3.556640428189061
81,-1.3710481468049682,-2.441207159692545,-0.9928820646659108,-0.1528810225772969,-3.0004325235225897,-0.5962083052757744,-0.6817932696994458,-0.34321410712630923,0.1940600422532124,-0.7889566331532998,0.4500495636643176,0.5810339086518916,-0.13233593574987187,1.1010541967880016,-1.1122482659010458
82,0.2161460134712888,0.4228663008132967,-0.8958098740228561,0.18689814501769741,-1.2010384372199758,-0.6378993646444633,0.002552048423762887,-1.7991424345508895,0.25377228653443207,0.31943079052466317,1.4266268477981905,1.6842571166545632,-0.2898956222189678,0.3543002554493444,-1.0352787887333104
83,5.095577705325998,5.530268791009873,5.205925129198172,-3.079875297487308,-0.7424620146715987,2.4684047540909595,1.8706481917567266,3.5776043508941124,-0.13835095185338792,-2.7972916192144184,-0.6367795632918833,-0.384129508084109,-0.3219386419408067,0.16170387122237434,-0.08560573956058617
84,-0.49232686401898423,-3.2441461715968822,-3.867404668239909,0.6491836886002631,-2.9694693807530843,0.8204285816490233,-2.5983664938503552,-0.5999730777483273,1.0627493533752799,-1.3721164229814993,-2.0192263506450594,-2.4092535909218165,-0.8865142851771023,2.030898803677611,-0.6044982271752269
85,1.8952346092150085,4.939977592968036,2.3362145644748953,-4.17615363705648,1.653047135346561,4.272108994524447,1.891837071818626,0.8670066086360702,2.6169040890272983,-1.517350148663576,2.7998382025163435,3.4878291233033654,0.1515547081470663,-0.915579360632636,-0.9511418227834666
86,1.8898592159719851,-3.665840262206901,-1.1838890796858754,-1.269401204731372,1.4501892273206773,-0.4119029244636211,1.04691938954158,-0.5268321851859463,-0.0038103589760000167,-0.3771250603954084,2.495978752646408,2.828476268763916,1.80925831808461,-4.983924200138493,-0.1643800088379424
87,-0.798513043282137,-4.413598228314505,0.9167510275485662,-0.9320233224860623,0.8084379482659018,-0.30955456430320416,0.5446218156826843,-0.2081252292593706,0.056707129041518756,-0.7543688133766364,1.9810757774800962,2.620672331346889,-0.3271444940999739,1.283291163433382,-1.7075318624933173
88,0.39578422729474083,-0.8825226992845677,-1.6271910615576157,0.6044544887351639,0.6269990722682496,-0.007939144023703826,0.4760540112527917,-0.7229858008256336,-0.14537951569318525,-0.5387070587226176,5.4892174919757135,5.566410613726989,1.8821371690993092,-2.3749615446645964,-3.004967782394127
89,1.1533122914071547,6.261532957263289,2.3420357867882546,-0.5302676842931082,-1.345576269507294,-0.5766915534735644,4.748145792338728,2.8282936289147553,0.1560922902557939,1.0787874358882221,-1.2489921287237689,-1.2445099941088487,-1.3424620225474109,3.912938688213602,-0.8781163747510108
90,-1.766882056503899,3.2166199340254553,1.0342710199123175,-2.701330157862909,-2.7988965050777352,-6.697061910932462,-0.3274008429223826,2.4914897475433095,-3.238602510469601,4.075372808562423,-2.2559202038558253,-2.5812682284258304,-0.7847522542595223,0.9863376867351347,0.1712356731186143
91,-0.4941028737651275,2.167704508758619,-0.4867612674955631,1.0541554414884207,-3.4443400956391903,2.8331795516451543,1.433307433757733,-1.8909321282289915,1.837255094434039,-1.0887204787419968,-2.069121700225567,-1.9033896737182037,-0.12174036591765441,0.27817703822662465,0.2859491894389252
92,-0.7342591180142508,0.197302318900067,3.1894596778302806,0.41871566139124766,1.4825801907169458,-4.638720947472648,-1.4426589464143798,2.8568420151257152,4.344466569593104,-0.5528533693001962,-1.1933464983886661,-1.1164867618021967,-0.5339650749894165,-0.010956156723742172,-0.06564566820916351
93,2.7283547364755885,5.330505899651402,3.628541168000432,3.096383857977005,2.6984213224518236,5.808839771823995,0.044386775598709995,-2.1471564369665828,0.7367910746041453,2.833492797160719,2.5125911878978355,2.550314262723825,1.676625314718196,-2.418173852554187,-1.1603085627304852
94,0.11431771332369489,3.7216120437103735,-0.4266668104623569,-1.6226891174901226,0.11730549924750339,-0.5292302530686757,-0.5787314488746329,-0.46916274768016053,-0.25536396941914896,-1.1332227433769577,0.431120014174906,0.5270130234170034,0.22285795406456654,-1.034579572587967,-0.6726550586724244
95,-1.381547295022601,-1.6018806199125195,2.5057724332381146,-4.871283302241763,-1.413295333288674,0.8878644112545861,-0.4824202614921151,-1.264831476109228,0.22542575761322436,-0.9607404649003798,-3.949585290376655,-3.9915716430355643,-0.8347121248709555,0.8853901380418749,0.8513173451084032
96,-0.274529965952095,0.6309723690058876,-2.124939496169771,2.201349904615758,-1.011771439891439,-0.7383983998754258,-0.3217554139419523,-1.1385816257705994,0.403449602869855,-0.7032585698329069,1.5680154753687046,2.0294376435406356,0.43590379811410807,-1.266329197184894,-0.7358136784532581
