% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=438176, Wed Apr  8 19:42:38 2020
1 8 2.394244748070248 1.0000400008000108 1.0 1.0 1.00001000005 1.0000200002000015 1.0000300004500045 1.0000400008000108
2 16 2.254829239680953 1.0899843089061212 0.8766619782596068 0.8766619782596068 0.9488383188605962 1.0011112565712863 1.018506487924013 1.0899843089061212
3 24 2.0135406288150635 1.1507968326968474 0.8133818347225029 0.8133818347225029 0.8957557314539631 0.9478629168368643 0.9846915236400715 1.1507968326968474
4 32 1.654569277807401 1.1449645913287392 0.673322463556905 0.673322463556905 0.9165962717471764 0.9584691974983591 0.9875171286112455 1.1449645913287392
5 40 1.5979689151191305 1.1121125942762446 0.6457588478846811 0.6457588478846811 0.8878925156555451 0.91283858235023 0.9347481551924123 1.1121125942762446
6 48 1.5369481803521772 1.0729204213748242 0.6223064466351445 0.6223064466351445 0.8405823298075251 0.8925972393721444 0.9894257001163304 1.0729204213748242
7 56 1.401426515814644 1.074005460764544 0.6004689776053914 0.6004689776053914 0.7471083801149078 0.9375546379922416 1.0004590632174926 1.074005460764544
8 64 1.27157724880475 1.084563626692832 0.5731065235757005 0.5731065235757005 0.7116910939460348 0.8732895811152026 1.0457544767239813 1.084563626692832
9 72 1.1337434749701927 1.0813792413809453 0.5271875141467914 0.5271875141467914 0.6879218941020325 0.821035707877337 1.0288568049922404 1.0813792413809453
10 80 0.9659076035939819 1.1297189448681972 0.5180256670362374 0.5180256670362374 0.5745424787718134 0.8671528018699578 1.0482577814289133 1.1297189448681972
11 88 0.8350991021840489 1.153601806588556 0.5023126198089743 0.5023126198089743 0.5119484744060244 0.8252078274454676 1.0253350080628498 1.153601806588556
12 96 1.0064097075923208 1.0854087843276086 0.47130952716309504 0.47130952716309504 0.5127467920767846 0.7982754326370992 0.9998310738778671 1.0854087843276086
13 104 1.140657067795347 1.2713793947727867 0.43961617169975786 0.43961617169975786 0.5007535547934435 0.7860708704300484 1.088523848264377 1.2713793947727867
