% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=438176, Wed Apr  8 19:42:38 2020, <python>{}</python>
1 8 2.394244748070248 0 0 2.3822479299129684 2.342502289885838 2.482636993659458 2.4460796632149666 2.181600311538319
2 16 2.254829239680953 0 0 1.963763851346301 2.13850686789559 2.4123125420179727 2.314606577861366 2.0169040370819973
3 24 2.0135406288150635 0 0 1.6367130301778463 1.8494452933818701 2.1075411527314096 2.0602031529297506 1.8580249094471295
4 32 1.654569277807401 0 0 1.2684147773585028 1.4380580169775763 1.6336470324073704 1.6265773235137455 1.5386198054701081
5 40 1.5979689151191305 0 0 1.253838069149707 1.352578760375273 1.4871411062657731 1.6020948068472964 1.4446412608922448
6 48 1.5369481803521772 0 0 1.20925752424076 1.316144370796525 1.5139001261801994 1.5519937763918705 1.2002857870390264
7 56 1.401426515814644 0 0 1.1087721305318543 1.0892253284442828 1.368269787585374 1.4481777662543807 1.100240662623375
8 64 1.27157724880475 0 0 0.9869039627075518 0.9857468156204463 1.145092921054776 1.3070602731526342 0.9703373087453867
9 72 1.1337434749701927 0 0 0.8685179464622904 0.893190735934163 1.0350780854772708 1.2364966157120494 0.7976558034015644
10 80 0.9659076035939819 0 0 0.7235354970926035 0.765690906141885 0.7956828811232391 1.0724720033589286 0.666798678355249
11 88 0.8350991021840489 0 0 0.6015176544822085 0.6696303522991613 0.6319308471849711 0.8827177034074414 0.5591735879621682
12 96 1.0064097075923208 0 0 0.8703448316176231 0.9717682228836355 0.7101013944351084 1.1342282751014954 0.6483402887917878
13 104 1.140657067795347 0 0 0.9444218539785899 1.1734024565499934 0.7941934327086945 1.2574974832090824 0.7969847214278313
